"Observation"	"Value"
1064	8.997307777
1065	8.997307777
1066	8.997307777
1067	8.99749279
1068	9.002104759
1069	9.006599426
1070	9.008055687
1071	9.008055687
1072	9.009795189
1073	9.010175705
1074	9.010561943
1075	9.010561943
1076	9.010726929
1077	9.011222839
1078	9.015663147
1079	9.017580986
1080	9.021306992
1081	9.023506165
1082	9.026594162
1083	9.030893326
1084	9.036819458
1085	9.037291527
1086	9.04175663
1087	9.044625282
1088	9.047549248
1089	9.050589561
1090	9.052640915
1091	9.054326057
1092	9.05812645
1093	9.060806274
1094	9.063073158
1095	9.064998627
1096	9.068828583
1097	9.07080555
1098	9.074306488
1099	9.07678318
1100	9.081187248
1101	9.08608532
1102	9.087422371
1103	9.087927818
1104	9.090682983
1105	9.096951485
1106	9.104431152
1107	9.106874466
1108	9.106966019
1109	9.10904026
1110	9.110567093
1111	9.117051125
1112	9.12182045
1113	9.12409687
1114	9.124383926
1115	9.125610352
1116	9.125771523
1117	9.126898766
1118	9.132844925
1119	9.137010574
1120	9.141983986
1121	9.146248817
1122	9.152142525
1123	9.159816742
1124	9.161364555
1125	9.161581993
1126	9.164676666
1127	9.164991379
1128	9.167269707
1129	9.172088623
1130	9.175635338
1131	9.181463242
1132	9.182780266
1133	9.185475349
1134	9.191547394
1135	9.193286896
1136	9.193574905
1137	9.196393013
1138	9.198093414
1139	9.20621109
1140	9.215324402
1141	9.219127655
1142	9.219127655
1143	9.224201202
1144	9.2280159
1145	9.2280159
1146	9.229199409
1147	9.237565041
1148	9.241687775
1149	9.241687775
1150	9.244704247
1151	9.244704247
1152	9.247950554
1153	9.253475189
1154	9.25924778
1155	9.265079498
1156	9.274149895
1157	9.284981728
1158	9.2874403
1159	9.28762722
1160	9.292046547
1161	9.298007965
1162	9.303313255
1163	9.309348106
1164	9.314256668
1165	9.321019173
1166	9.33198452
1167	9.339576721
1168	9.342933655
1169	9.342933655
1170	9.345590591
1171	9.352744102
1172	9.358335495
1173	9.358335495
1174	9.360732079
1175	9.367182732
1176	9.370873451
1177	9.377735138
1178	9.386776924
1179	9.388632774
1180	9.388632774
1181	9.391781807
1182	9.391781807
1183	9.395712852
